Order ID,Product ID,Product Category,Quantity,Unit Price,Total Price,Order Date,Customer ID,Payment Type,Order Status
ce8904b1-0e01-4e88-97bd-342b3cb9dadd,4060bd04-2bb4-4a52-92f4-ee3eb00ceb70,Clothing,2,485.9021469,971.8042938,15/08/2023,1ab9ce58-0279-43ae-a1ad-72e2332b3e28,Credit Card,Completed
3b3598bb-4ba5-4d2a-947e-53257afaeccb,13a0b55e-f07a-429d-8aa4-5e563826d74f,Electronics,1,485.8271328,485.8271328,24/02/2023,fac757c2-d1d0-4e57-9fcf-b24cbb6f9a70,PayPal,Cancelled
aa12d5f2-4688-4587-a90b-5a0cfc89da7e,090bb661-f97d-487a-9776-f15996e933d2,Home & Kitchen,3,224.5367044,673.6101131,26/02/2023,db861df7-4426-4c61-b922-ee066f9fcc16,Debit Card,Pending
85dceff2-b273-4841-ae80-256fbc77d471,886fcaa4-65c0-44f6-b6e1-7eb7a0c8b366,Clothing,5,129.4311549,647.1557744,18/12/2023,5865c70e-5cfd-4c8e-b34d-59f2b21565bc,PayPal,Completed
3efd572b-1d70-4e2a-92a6-64718dad2a91,0448e83d-2de8-44bf-b160-a4162e652221,Home & Kitchen,3,470.6113651,1411.834095,06/07/2023,3bef6fa2-268f-49dc-98c7-568ee15b2448,Debit Card,Completed
3e275aa5-41c4-4f91-8d68-7b8043701582,40d611dc-3ee4-41f4-9344-fb089ae3f8cb,Sports & Outdoors,2,277.1379819,554.2759639,11/06/2023,3fe2f24b-9570-432b-bd42-84d495b7d584,Gift Card,Completed
1c47d073-8c51-417b-a263-f0e35c289d63,3dd64ce5-45e5-4bfb-9484-283d56d46e7e,Electronics,3,247.1221304,741.3663913,21/11/2023,bd3240e0-b578-4d4d-b4f2-d384ce8073c6,Gift Card,Refunded
0af29184-2641-427c-a85f-a3cf820ac4a3,d76c7124-837d-4cb8-8a99-41e56e3368ae,Beauty & Health,2,447.868055,895.73611,12/03/2023,041b37c8-7219-41f0-9841-a986268d0615,Gift Card,Refunded
29ee93b1-1b83-481b-b195-5277e3e5e61a,0a693fe9-aabd-4b12-b880-7af01e7d1ecd,Home & Kitchen,1,396.3636252,396.3636252,30/03/2023,0c15e9b4-d7ed-46ae-af34-d774d9cc093c,Debit Card,Pending
48550ffd-26dd-4667-bf04-be3b7fc33c4a,2af3ee2d-5c54-4e11-a1b1-244a4a2e876a,Beauty & Health,2,464.0980697,928.1961395,17/07/2023,4024ad8f-91ef-488e-bc99-24d8f84e6b85,Debit Card,Pending
075a9260-5827-48d1-b958-edbf199e1c5f,8fb3138b-3cb5-47e8-80da-a2e6e6cde020,Electronics,2,260.4073497,520.8146995,15/01/2023,c98e63ca-653c-4c0c-a5b0-9ea69892d2fd,PayPal,Completed
35e41adc-1e0d-4d42-8b3d-7415447bffa4,4db2f9a7-cb82-421d-985d-05393b0381fa,Home & Kitchen,3,27.22570324,81.67710972,19/10/2023,75382dd0-4d73-4bd2-9529-96a9155b0c4d,Credit Card,Refunded
aaedab66-2fe6-427c-9e06-3ba5623ba173,72b8b544-c4c9-4528-ab60-be537db60069,Home & Kitchen,1,281.6096392,281.6096392,11/09/2023,4d4ca3fc-eda1-477e-b125-52e5ed050b67,Credit Card,Cancelled
274a3e29-85a3-4102-8789-312048ba5000,687a2ce0-d3fe-49de-b6ec-0e54d8a7fddd,Sports & Outdoors,1,12.15612869,12.15612869,23/01/2023,70c99dbb-98bc-4f60-b84d-8280364ef877,Credit Card,Pending
ff6116d5-253f-4d55-b505-93935fbbf0b6,1425d932-7ebc-4a44-8e8e-faa083553632,Beauty & Health,2,405.3672585,810.734517,18/03/2023,0c58b6f2-655c-46fd-b310-69f31880a4cd,Gift Card,Refunded
db812ae1-c456-4f4d-8e8d-592f3730b6dc,6168f2c4-3c7e-4366-9111-ccd4aa03268f,Electronics,5,270.584277,1352.921385,30/09/2023,94120759-6ff6-40ce-ba82-9fc38f1eda02,Credit Card,Pending
19145b58-8ff9-4517-bd12-c3b2efe1aa85,8a5cde07-eb7d-4a9e-881c-fbfb66dc24ae,Sports & Outdoors,3,212.5395796,637.6187389,08/09/2023,6035b68c-953e-41a9-91be-c1b2ac300e59,Debit Card,Pending
9259062f-3a3d-48bc-98d8-1f3f81bb34b9,e68ea98f-b629-49b7-99c4-5e032922b980,Sports & Outdoors,3,412.1969543,1236.590863,16/07/2023,b4fe057e-1dab-4f7a-aef2-cbb972269dad,Debit Card,Cancelled
13f79005-fe90-45a3-9fd4-3335aa0079a4,bad32e30-f426-4238-a578-f68a51302d99,Beauty & Health,3,268.432023,805.296069,02/08/2023,a6f14bdd-bf28-4eab-aa04-7077828f98d6,Debit Card,Pending
e45e6405-90ea-4ebc-ac0b-7ab73cb425ce,b12ddc34-e9f1-4d6e-a6b6-480a3d171625,Electronics,5,286.6993075,1433.496537,27/07/2023,379aa9a0-f881-4441-a252-22390e9139ac,Credit Card,Refunded
038bed68-44da-4b5c-97be-c5b3d0854b7d,5f2c991b-8050-4e1c-8d95-669ddb05f202,Home & Kitchen,5,381.7293843,1908.646921,05/05/2023,86e17339-2a5c-495f-ab1f-6d0d983f4335,Gift Card,Refunded
6bb913ed-25bc-4abc-b6b5-7c2498c97fd0,5f1eb562-cc6b-4d99-824a-c88065d9beb8,Electronics,3,391.715636,1175.146908,04/05/2023,0b126605-20e2-44d3-8e97-f9dc27abdce7,Gift Card,Cancelled
2b89a1c5-078e-4e65-b146-6364824e62c8,6a767033-81e6-49be-b79a-224bab6da459,Books,4,356.3882246,1425.552898,26/05/2023,b08336c8-4ac7-4132-b496-3ddf22528b16,Debit Card,Refunded
c7a6af87-cfce-4851-9140-a40a089fdfdd,7279184b-9507-4cd4-98c7-a82d78a760ad,Clothing,3,163.6308932,490.8926795,25/07/2023,039438b3-9c60-40cb-9d90-f3eb0e73c8db,PayPal,Cancelled
6d592bdb-e3e4-44d0-9301-31d5a8a74fd2,cc0d9de2-e9ae-4ea7-bb2b-ebc4f0d8ef96,Books,3,63.65073675,190.9522102,30/10/2023,0f25a2ae-6cf8-4d37-b12a-f5d606aac945,PayPal,Cancelled
a1ec28c8-e554-4ad8-9bcd-57ee570737b9,8d3b18fb-8313-428b-b376-1550bf0c6efc,Books,4,44.68186963,178.7274785,10/02/2023,410cbb0e-bae8-4acd-8017-b735b54a6d16,Credit Card,Refunded
1a3a3c10-f20c-44e7-b2b0-2b0a5c1e8058,77b90a55-b884-4d1b-9a16-44a9c80e5668,Books,4,359.0420195,1436.168078,13/12/2023,f3710e2c-6ae9-4f80-984f-01223ee6094d,PayPal,Completed
f3f5f42c-dc3f-4566-98af-2ba38f9519dd,ad1b2c9f-5fe0-42b7-962f-f0e9a5c417b8,Beauty & Health,4,398.7023114,1594.809246,22/04/2023,bb00ec2c-aa2a-4206-9836-e052ddb26b9f,Gift Card,Completed
39e186a1-ed90-4a5a-b43b-7fc084191702,9d050abb-0000-4c7b-871d-7c68655a1fd1,Home & Kitchen,4,34.09156052,136.3662421,28/03/2023,9c1bb2e0-f4d6-455f-816c-62f97d9d663b,Credit Card,Completed
c6854e42-bd2b-4721-88b7-5ac444779187,c57d2726-6bcf-4f28-920a-15f887ea4413,Beauty & Health,3,106.9770237,320.9310712,30/07/2023,31838380-5854-47c0-a460-647a7c7b5212,Debit Card,Completed
287db34b-2a61-4342-93ff-01706f0eca4a,3ca80281-0479-43e6-9fed-966399e0eb49,Electronics,1,493.7928737,493.7928737,31/08/2023,3720d4fe-617b-4676-a6d4-7536e610b16f,Debit Card,Completed
10da60c1-16bd-45cc-8212-154ec57315a0,fd41ea7a-3f71-4d9b-a8e5-c42f500b520c,Beauty & Health,5,436.4308314,2182.154157,31/07/2023,0e978659-5ec6-45ef-bc71-a613d7ba3859,Gift Card,Completed
a92c1173-1b25-4545-a580-49ecf5700ee7,5f35d2cd-1a8e-4319-9dc5-d32734cb5a11,Home & Kitchen,2,268.5375209,537.0750418,30/09/2023,99403e80-f4d2-466d-b98b-a280a0cc9355,PayPal,Completed
496debe0-5c2c-410c-9bdb-a5780375c7f0,edca2c35-a91e-467b-95f1-f79f69371567,Beauty & Health,2,41.27903432,82.55806864,13/10/2023,9574d4b4-8112-4e1e-a0b8-104c956dc142,Gift Card,Cancelled
59d4a813-097b-4d02-ac0b-9b182e5fea32,d1bd9f0d-6e65-4c64-a448-4a92ac831f2a,Beauty & Health,1,288.9128339,288.9128339,23/06/2023,ae5d7ba4-3e81-4a5b-9959-dc80cdcc32be,Debit Card,Completed
d51ede9f-e233-42cf-8935-c04eac269a2c,3599c665-6d48-43e4-8c39-5f75f1681e5e,Clothing,1,266.6085331,266.6085331,22/05/2023,6885e933-aebe-4211-a7e5-35e737081e9b,Gift Card,Refunded
79f12dae-affd-4b30-972e-77fbb29f3feb,ac99b5fe-58ed-4862-885a-7c40473ed19d,Books,3,268.5455246,805.6365738,06/06/2023,a73aa5ea-9385-4e13-a39f-1613c434246d,PayPal,Refunded
29d5a530-2e3f-4605-9aa9-6ba8d4ec668c,079f9cde-efd4-4343-ae15-8d7707163334,Beauty & Health,4,209.2327679,836.9310716,19/10/2023,f3a2a992-ae8d-4109-953c-580dec8a1444,PayPal,Pending
92df4b2a-d68d-4779-8bba-b7ebbe3ee600,636b29ca-2724-4df7-8dc4-a41cc2f474b6,Electronics,5,204.5247989,1022.623994,17/06/2023,d280b721-745c-4132-b7a1-062df69ec23c,PayPal,Pending
12443a23-7af6-4146-82c3-60c6b83140ea,8d7e4bdf-d6a6-4a86-8da4-c84eb42863f7,Home & Kitchen,3,58.64413677,175.9324103,26/10/2023,7e749d39-8908-4c84-b511-ebf254f53e6a,Gift Card,Completed
4b4c52a0-75e3-462a-a578-eaa0f1988a33,309160f4-4827-49f1-b0e0-fef00f30a8d8,Home & Kitchen,5,25.67966577,128.3983288,07/09/2023,034c60e9-192a-4291-a213-ac90713e4e71,PayPal,Refunded
a0a520f6-bb32-423b-acf5-5f1426697734,272009a9-cf5f-43b1-b28c-3cdbc9f637bd,Electronics,4,264.8275249,1059.310099,13/10/2023,1bb69631-49fe-45c0-8d1a-8e731685879c,Gift Card,Cancelled
51b4c8b4-695a-434f-920e-34045581671f,1107cd11-ad76-4dca-8ad0-fd85f21fccec,Books,1,399.9059114,399.9059114,05/12/2023,6fe45f30-2b54-4f11-a67d-a99e4a3f6fde,PayPal,Cancelled
9d51480e-ac80-4884-ab6d-b2fa4763c521,8ab46529-a6ad-48d7-a038-2d3cca67817f,Clothing,3,239.2948855,717.8846565,11/09/2023,aecbc1d4-b2e4-4085-a6ae-c87e90744c77,PayPal,Cancelled
d34f2b02-086d-449a-bb5a-19c205262874,3a5e4749-d71d-4c64-8e0b-0932c9f73fd0,Sports & Outdoors,2,12.11946176,24.23892351,13/08/2023,51f402b4-11c3-4915-af37-886e509ea341,PayPal,Refunded
3881fe01-aac0-4281-9340-3c229c35a2cd,2807f16e-b9fe-4182-a9f2-5daf92022192,Books,4,127.7500219,511.0000877,26/04/2023,cdf85731-43e3-46c4-aae3-1b08fe403288,Credit Card,Refunded
a44103a1-89a9-47c7-92a4-f1fa1fec4122,691d7c81-10ee-417a-9438-f344e4aa7ce5,Sports & Outdoors,2,335.2874102,670.5748204,25/02/2023,b685dfe4-586b-484b-bce3-716d5385daf9,Gift Card,Completed
4fa5248f-2934-4147-a887-a7c8faf1d71e,baa561e6-aa56-49ec-89d5-4ced2f2c8060,Home & Kitchen,5,251.5937398,1257.968699,12/12/2023,8f2daca6-ea21-47fe-9911-49e5fb337284,Debit Card,Cancelled
3fcebd5b-f16c-4ea3-8b1a-221b1f322b8d,ba3e4024-7a31-4d9e-b415-dec003f6bf94,Beauty & Health,3,79.22807013,237.6842104,24/04/2023,29f56e62-a4b9-4b92-aced-b74c7db202c1,Credit Card,Pending
fd557316-6fe4-4ff0-acb9-9144cd102e8c,95fc7961-b0ad-46d3-bd81-2b105e87cf36,Home & Kitchen,5,413.7031239,2068.515619,23/09/2023,8a8707cd-4526-41b9-b830-6398488956c4,Debit Card,Refunded
24f7a49a-0b6c-413a-9ff4-3863c8de2090,fe3e4e52-e6f3-4df1-ad5e-fbd89e693fd6,Sports & Outdoors,5,293.0460651,1465.230325,21/10/2023,f566a0d5-c45c-48fe-b91a-e3cf3a65475f,PayPal,Cancelled
f44a905b-beb4-4663-b17e-1a65abb590ce,16bdb876-a0f5-4ed0-adec-f055374a539f,Books,4,160.3455939,641.3823756,27/05/2023,f5754c49-9abe-49d3-b858-c342c149b75a,Gift Card,Cancelled
74cad828-bae2-4d03-8191-a5ae93abbbcf,609f8886-f3dd-483e-a289-91018cd9b454,Sports & Outdoors,2,344.6609828,689.3219656,10/04/2023,9387813e-d76f-4dc9-8eb5-fd2643cb50dd,Credit Card,Completed
74f4c15d-cf23-4b15-b46c-482f587f44d1,e0243e18-5caf-4c5b-8382-789c18f2a34a,Home & Kitchen,5,183.7154986,918.5774931,25/05/2023,a35f3e5c-4967-4f5a-a594-fc066ae4aa39,Gift Card,Pending
5f837399-4d77-4ff7-ade9-1722a2697b3e,a95b8eb7-c173-4cc7-88e7-b0ddf20b03bb,Beauty & Health,2,133.8463437,267.6926874,03/03/2023,891f95bd-511e-4217-9f98-dda58c855698,Credit Card,Cancelled
e875e2e5-690c-4f93-9de6-9dd1269ab878,2838d7b2-f771-4a9b-b3c1-a8a33863a809,Beauty & Health,4,39.85572475,159.422899,06/11/2023,a944819b-6a6d-4bf4-95dd-5e1d9139d86a,Debit Card,Completed
07851e85-9a1b-45c0-9bc8-0a434dc19757,4ee0b751-1747-40f6-962b-4b9ec0c6fb64,Beauty & Health,5,90.77554438,453.8777219,26/09/2023,9e5c6c7e-ced9-4220-9fb8-bdf2f13d11db,Debit Card,Completed
bafc6c04-fd55-435e-a8ea-aa59c7ff515e,7cd5009a-173f-4922-93f2-13ed1b78921f,Books,1,456.3069383,456.3069383,07/05/2023,9e1f3415-72af-4d33-b689-8f7c7a04d4cf,Credit Card,Refunded
6c3838d6-8b08-4a08-bdbf-5063c1835da2,29ec189f-6031-4544-86b1-ee0b7c7e7aff,Home & Kitchen,2,379.0663242,758.1326484,07/12/2023,d6aa0ce6-ca4e-4ee1-97f8-9ff1a97952fd,Gift Card,Completed
40f94a3b-c30e-4065-bc6f-95f6005e8e4c,d40f8d66-7fcd-49d5-b96d-27199773eb3c,Books,5,179.7624221,898.8121106,19/11/2023,4bc99bed-2e2f-441f-ade6-d1d099fbfd68,Credit Card,Pending
3886d3c8-e317-4936-88b2-e02f3cf62dd4,b1a7157a-e9dd-4d26-ba1c-9b7f547fee46,Electronics,3,14.07801513,42.23404539,03/01/2023,079c8ec5-eb3d-4642-892d-a91ee70903a2,PayPal,Pending
2888e8f9-6233-47e8-a8bd-a597c14fd1e0,c1f50267-647d-430e-bd5f-744227d49c1e,Beauty & Health,3,360.2050237,1080.615071,11/07/2023,70bd1c83-35ad-46e1-b71c-ab39ec4e6b6d,Credit Card,Refunded
0b57193a-7e21-4489-9b05-2609f44679cd,d9a9302c-b32b-4ff4-8e53-5283c2c968e8,Sports & Outdoors,5,361.8819267,1809.409634,06/10/2023,c7421679-6cbc-41dd-9395-17f1b1b13395,Gift Card,Refunded
8a0f717a-1603-4d8a-b1ee-6293ac3f6ebf,1472877e-66c2-4082-a379-5c432efb1450,Beauty & Health,5,453.3976958,2266.988479,08/01/2023,a338f9f9-0e82-4def-8d16-9eaedbe3146a,Gift Card,Pending
b4c5b3e8-fb65-4e1f-83a0-355baa57d03c,058b9de9-a501-4e5a-b669-d9a34195f87a,Beauty & Health,4,133.5627506,534.2510024,27/01/2023,2a6864d4-9b80-4671-8eeb-3b443b529932,Credit Card,Pending
e47ee42a-e897-42e0-82b0-25b4b787851a,3b23c322-98dd-460e-a324-761195b04e58,Clothing,2,319.4992295,638.998459,01/12/2023,60985628-177e-4257-b56e-0e6da88b96fe,Debit Card,Pending
1978ca0f-b291-4b4d-b96f-1bdc4c5b6d16,24720d62-63d9-4564-b578-841214784fc7,Electronics,3,189.6862958,569.0588873,15/04/2023,171be546-ab10-465b-8f6a-24b06c43c6a3,Debit Card,Cancelled
122c1c25-111c-48af-9ad1-7f60ab77be46,6039fd48-ac52-4039-991f-da601d9b0ceb,Sports & Outdoors,5,450.1052446,2250.526223,26/09/2023,85d58943-9afe-4387-8f1b-256a89c3733f,Debit Card,Completed
a8605d0a-c0d8-47bb-9f87-ed95bbffef6e,c613c7c1-344b-4e0d-881b-409e7688102c,Electronics,1,486.5270536,486.5270536,20/12/2023,16ee88b7-9c00-4025-b0cf-62797e727da6,Debit Card,Pending
87f7c51c-1868-43e8-bb89-97937715b3d6,e0df7863-0bd8-423d-9855-884f41eac84c,Books,2,483.4915645,966.9831291,13/04/2023,8eacf91a-c71c-4d62-b7b8-b946c0c294fb,Debit Card,Cancelled
1462c7b6-7325-47fc-9697-50a853ac30b1,04b1675e-8f6d-4f40-b070-29293ac00a3d,Clothing,1,243.5155219,243.5155219,15/08/2023,250c4e9e-240d-4167-99ad-fcae4535d4e2,PayPal,Pending
844fb788-6433-461f-9fe3-15c9d5294d1a,701e1465-52f3-44ab-81de-7efe522bc43a,Clothing,5,401.0532154,2005.266077,22/08/2023,bbbd43c6-caa3-44d4-b62d-80e9773fc752,Gift Card,Refunded
3c2058df-9bf3-4cd9-b5a4-3801010e1859,1c2f4996-d7a4-4090-8085-7c5535fb66b7,Beauty & Health,2,375.0390561,750.0781122,21/05/2023,6bf04860-cc88-49e0-b659-5171e46cea54,Gift Card,Refunded
a3beb5b1-890d-427b-b0f5-2dbe5883d2fc,10662f2f-1b5d-4a24-a2ac-5bb10c3cd162,Electronics,2,313.4153218,626.8306437,30/11/2023,2b71aeef-4826-47d3-8b85-7a0447751ae2,Credit Card,Cancelled
9110b0dd-90ca-4099-9c10-74975f5502ee,e4c8e457-7877-4a3f-8d51-69302a301500,Sports & Outdoors,4,373.0104307,1492.041723,23/04/2023,24481f48-29bf-44d1-9059-7131c1f5b2a3,Credit Card,Completed
7236499a-d32a-4850-bda1-2c36149bb073,e17054e2-0566-47d3-93d4-3d110de7bf63,Sports & Outdoors,5,425.7916953,2128.958476,18/02/2023,b358a24a-614e-4f58-9e32-ac7af829c791,PayPal,Cancelled
511c8156-bfe6-410d-bf3a-40d8bbe08418,4f1d7177-7446-48c7-97de-6f35579eb9f1,Beauty & Health,5,137.922849,689.614245,19/12/2023,ea84da5f-4063-4fb0-83fb-c2222e9b88b6,Debit Card,Refunded
af22d63e-853d-4b47-b924-9b4c96548757,47da8d3e-ac49-4c25-96de-1d51b0a98e0b,Beauty & Health,3,284.6435002,853.9305007,05/01/2023,3a336bf1-511f-49ed-9d57-84dc9e571202,Gift Card,Pending
1d231614-d313-460e-9e84-677c8fd12e03,cb3dd7a3-9ebf-48d7-81c3-c34be6ff28eb,Clothing,1,30.69990182,30.69990182,09/07/2023,0aa56415-f045-4076-86b0-456c78552364,PayPal,Refunded
85b7d510-df62-4a19-bb07-a30fb35f1810,78b1c3bc-da86-481e-a764-6def20fb17f7,Home & Kitchen,1,95.9153063,95.9153063,19/08/2023,8b4a5963-af82-49fd-b2ab-fd61474c2120,Credit Card,Refunded
690f5862-3a76-4c6a-a18e-fa1823dec2e1,9f084b5b-3e01-47e7-b213-946805354006,Home & Kitchen,3,447.7337977,1343.201393,06/09/2023,14a9a53b-7ef6-492b-8c34-2432e2cab79d,Gift Card,Pending
ca13d523-b6f0-442b-b256-b361a07b59ab,6917e23a-630b-49f8-8a87-7afbea921f8e,Home & Kitchen,5,314.1150137,1570.575068,02/10/2023,bb2843fe-e419-415f-8934-385c22f74598,Debit Card,Cancelled
79bade11-2816-4056-83ea-cdd4a46751bf,8c368863-40d3-490a-b7fa-29b0c29bd8f7,Home & Kitchen,5,64.97282934,324.8641467,12/06/2023,495b4781-7148-4937-b4ad-44708c0ea069,Debit Card,Pending
ba416408-90ca-4019-87d4-ac8b0bce886c,9df72ec9-24c4-42e6-b4d0-22cde4642fab,Books,2,498.6533601,997.3067201,03/10/2023,1cc42f9e-ef21-4f31-82a1-29dfb83f4eff,PayPal,Cancelled
a9158220-2779-403e-bdbb-aa2405cee864,0a8eba4c-2181-470a-95d1-8e59f8246233,Sports & Outdoors,5,492.1684495,2460.842248,19/07/2023,abc0de26-df91-44cb-b12e-7f66fc71e2db,Debit Card,Refunded
b9b67ee8-4090-4c68-b579-8d3df9539394,eed93049-ae4e-458e-9276-3758514799e5,Beauty & Health,1,108.3994303,108.3994303,27/05/2023,bb5ed697-d72e-40b6-89f0-000744ebdfa8,Debit Card,Refunded
0012910c-6aad-44b6-af26-ed8f25388417,ff9bea46-9612-48ba-89d2-d2aedb1b8321,Beauty & Health,3,299.9269315,899.7807946,04/07/2023,7aca3bb8-13b7-4802-aaca-49b70c6f2015,Credit Card,Pending
2aa2c26d-2361-4e26-a02b-ea6678ead0c6,747dd780-abb5-49e9-bb0f-314e9a49f6f7,Electronics,2,153.1254324,306.2508648,06/10/2023,82d35601-1fd8-47f3-baa0-48d2b27ad95b,Credit Card,Refunded
3f89a37d-df7b-4e56-a550-e048ad82b709,0fd8f58d-288d-411b-9c3f-71e15baf821a,Books,5,358.6324445,1793.162223,11/10/2023,36309884-6605-496b-9a80-83fc94c01be2,PayPal,Pending
2aef0b0e-8e24-428c-8fd0-ae84700e5246,6c2445dc-a2c8-4c1c-9e77-c79440b13fa9,Electronics,5,180.4201982,902.100991,11/10/2023,d772bdc2-f339-4d2e-a619-3c37d1fe45d2,Debit Card,Completed
3311deb1-b49f-4932-b18e-f3d4cc10dfbe,59392297-c1b8-41cd-8904-fdc9b105483e,Sports & Outdoors,5,17.3581364,86.79068202,25/09/2023,5a7d8076-66f5-4514-8839-66692241a419,Debit Card,Completed
9f4fa36d-c1e3-413f-874e-50cb0a874f3b,82dec6da-7aa5-413d-9904-656f5e345faa,Books,2,463.1197311,926.2394621,01/12/2023,9ce558c6-53db-4e38-9b57-3af478036175,PayPal,Cancelled
9e1c3029-0d54-42f2-8c12-1215910c09bf,2f37246d-8b00-4b9e-8cf8-2e3187d4138b,Clothing,1,263.1200716,263.1200716,18/12/2023,2c9d5d82-5e14-4a62-8367-fbae3629ba65,Gift Card,Completed
677b74b2-a0ba-4851-b213-d6dd8e6ad25d,3015b7cc-c7df-41ab-ba86-4e7936135bdc,Sports & Outdoors,3,494.9774468,1484.932341,30/07/2023,5389f001-4b99-4c9b-9932-93a4716362a5,PayPal,Pending
dc979e83-2965-402b-b5b6-6472e14f028e,6bb0299f-add2-422b-a2af-3de36905cd34,Electronics,3,337.1741382,1011.522415,25/04/2023,f952b7c1-6605-4070-91d5-d09c703c6fb9,Credit Card,Completed
937c28ba-f9e2-4844-bf30-f4a36c297d05,61fbb7db-55f1-4047-8f1d-d3af8f860f3a,Electronics,5,36.78236964,183.9118482,18/10/2023,f958e54a-3c12-4349-982e-22bd1331dbba,PayPal,Pending
33f1614b-682b-4c54-acac-a76a0e932562,15f932da-598d-4e8d-9f22-11a7466db025,Books,4,305.2287057,1220.914823,24/04/2023,864c4bcd-667e-428f-8ec2-5ca117041759,Credit Card,Refunded
09325511-e3dc-4cb2-adf2-a4a72ac58fdc,717b63a3-eedd-4aac-b1d7-59b3db514f8f,Clothing,5,208.1186365,1040.593182,17/08/2023,1e02d122-6f10-4e9f-aebe-4c9f937dacc7,Debit Card,Pending
f95f52b9-deb1-4ac9-a0b7-867a53ae5a05,c727377f-b5c9-4748-a149-e40dbc003093,Books,3,114.6481083,343.9443248,26/11/2023,1f7b84d0-79be-48f5-b2ae-409735cabb9a,PayPal,Refunded
59768f4a-ab94-4af7-b711-c77f30d095b2,f956d217-3f11-453a-858e-dcf8fd40c9b9,Sports & Outdoors,4,443.5780843,1774.312337,14/12/2023,6a704d49-be0c-4164-921e-3463dd111aa2,Debit Card,Completed
e044ef86-9b6c-4028-9c62-03f34c7e81c5,161ada7c-036d-4278-b057-5826599cee9f,Home & Kitchen,5,100.8494389,504.2471947,26/10/2023,7cd51977-e197-429e-97cf-84bdd3a2304b,Debit Card,Pending
9398f075-31c5-4fa6-9bcc-9ee4a543e482,5eb4da7d-c59f-4186-9783-d5a2c73e93b9,Electronics,3,235.3371183,706.011355,14/08/2023,d6d76af0-2a91-44c5-b8d0-9260299208f5,Credit Card,Completed
f353b740-42f9-4535-8ce3-83eab5ce070b,67f17926-045d-450d-800c-00b20431a23b,Books,1,245.4410439,245.4410439,03/07/2023,dc6e2bdd-3f7b-4dfe-a405-214c6821f8b2,PayPal,Refunded
15959270-5f1d-4c0f-8f50-2753cb5f4549,956aae50-8841-451a-9b55-3ec0065486af,Electronics,1,363.1199264,363.1199264,22/05/2023,97352edf-86f0-4da9-9fce-0b2b223d4008,Credit Card,Completed
17dcce3b-1cb0-44ed-94a2-b930147eea50,a0cf6f76-4d1e-48a8-a71f-30b706e76324,Home & Kitchen,2,436.4489659,872.8979318,21/08/2023,15ee10c5-c458-4e79-a05f-bde3956715ee,Gift Card,Completed
9d1848d3-f252-4bac-b51c-373d649a75b3,b20577cf-f602-4a21-b844-afde86133d29,Books,1,24.08472543,24.08472543,05/02/2023,5bf718d3-1512-4e82-ad59-14b1fbf79ac0,PayPal,Completed
0bda214f-6e78-486e-bebf-3acd60d95076,5a0415d8-dacf-4355-91d2-b5fd3ae5c146,Sports & Outdoors,4,28.195256,112.781024,15/09/2023,b78d49ac-4c17-4784-a0c3-171dac0e3098,Debit Card,Completed
192a65f3-ee2a-4220-be4e-bdbab6ae4caa,79f802f7-7fc3-4a55-b37c-55847dab876d,Books,2,388.7388414,777.4776828,09/08/2023,409fb5b1-f957-4b71-af62-b24577347da4,Credit Card,Pending
b4e2c71e-7fb1-4da2-b7d8-04d0eb12a5ac,915fa630-b2cb-4d1a-88a2-25d5d4628a52,Electronics,4,272.8218987,1091.287595,16/07/2023,4cc092d3-2166-4df3-a238-b42577759d2b,Debit Card,Refunded
4e26f89f-0284-4a00-a1d8-7fef9b0ba984,bcaf224c-0638-4340-a733-1a107069ac5a,Home & Kitchen,1,37.04740316,37.04740316,17/09/2023,4bac9910-d811-48ed-9fa1-22c4f0b769ec,PayPal,Refunded
15a307bf-62f0-4ca7-8c05-bea37c9d7df0,73c5d715-5919-4059-9420-9971a9901a10,Clothing,5,130.3783716,651.8918582,18/07/2023,324a87ca-eda4-4c79-ba0a-76f5504fb9bc,Debit Card,Pending
ed780319-85fc-4fda-819d-355a51a6c14e,592309ac-438b-4a30-9f10-9140c40ce02d,Sports & Outdoors,3,330.0610783,990.183235,21/12/2023,ac2606b3-8391-4247-bfbc-b8c2a60ebfe0,Debit Card,Completed
41151ab8-ac35-459c-b0e5-507f7e35595c,7b7a305a-c018-4386-8425-cebded03982d,Beauty & Health,2,37.58777442,75.17554885,02/06/2023,c0a363a5-8ab2-4c17-999b-a254df9b0ae4,Gift Card,Cancelled
e8382a07-cd87-4f6a-9758-bc5f12f6f67e,b051bf54-ed91-40d3-ad5d-1609a81802cd,Clothing,3,296.0238747,888.0716241,27/09/2023,c8a74348-afa2-4e62-91b1-b0d8ae9174fb,Debit Card,Refunded
20bc9c59-7f3c-479d-b3f8-af0294158b47,4f50ca57-0366-4ddf-a1a9-094ee0f9351d,Beauty & Health,3,285.506983,856.5209489,12/05/2023,85b71c3a-cfce-4632-941a-60b2dee1e784,Credit Card,Completed
c174b2dd-5a42-4e9b-9957-11c71f6651a5,7401ba51-3bbf-45b3-8512-29b3e73465e5,Clothing,3,93.628412,280.885236,07/08/2023,267c79e6-1d22-4d04-b3d4-e902a114ac28,Gift Card,Refunded
60f4b0a9-de5e-4be6-993f-cbe9d646fc53,e60d83e8-d9e3-4249-8d29-cd5c23c78b6b,Electronics,1,234.9956632,234.9956632,18/04/2023,e3346bd7-896d-425e-a8cc-2b605bab256c,PayPal,Refunded
